text,label,sentence_count,mean_words_per_sentence,std_words_per_sentence,neighbor_sentences_diff,neighbor_sentences_diff_std,abbrev_per_sentence,capitals_per_sentence,avg_dash_quest_semicolon_per_sentence,double_quest_excl_count,avg_excl_per_sentence,human_fillers,ai_fillers,ai_fillers2,woke,fake_news,ai_words1,ai_words2
Lyd du kan føle - ligesom vibrationer fra en kraftig motor. Lyd inspireret af farver og design fra Yamaha motorcykler klar til afgang.,0,2.0,12.5,0.5,1.0,0.0,1.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
En sofa fra slutningen af 1930'erne blev solgt for 610.000 kroner. Aldrig har auktionshuset solgt en dyrere sofa.,0,2.0,10.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" John Lobb er kendt for at bygge på den traditionelle kunst af håndsyede sko efter mål, som stammer fra Paris. Dette betyder, at de tilbyder sko, der er skræddersyet efter hver enkelt kundes specifikke mål og præferencer. Denne tilgang sikrer, at skoene passer perfekt til kundens fødder og giver ultimativ komfort og pasform. Udover de skræddersyede sko tilbyder John Lobb også færdigsyede sko og lædervarer. Selvom disse produkter ikke er håndsyede efter mål, har de stadig ægte kvalitetsmaterialer og en høj grad af håndværk, der sikrer enestående kvalitet og holdbarhed. Ud over sko producerer John Lobb også bælter, punge og andre lædervarer. Disse produkter er også af høj kvalitet og fremstillet med omhu og ekspertise. John Lobb Bootmaker har etableret sig som et ikonisk brand inden for luksus fodtøj og lædervarer. Deres produkter er eftertragtede af kunder, der sætter pris på kvalitet, håndværk og unikke designs. Virksomhedens officielle hjemmeside samt eksterne henvisninger kan findes for yderligere information.",1,10.0,17.6,4.608687448721165,5.333333333333333,5.2068331172711035,0.6,1.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
" Spørgsmålet om momspligt har stor betydning for virksomhederne, da momsen udgør en ekstra omkostning, som kan påvirke deres konkurrenceevne. Derfor er det vigtigt at afklare, om transaktionsgebyrer er momspligtige eller ej. Ifølge gældende dansk lovgivning er finansielle ydelser momsfri.",1,3.0,15.0,5.354126134736337,6.5,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
"Idag blev A-finalen i Speedpas afholdt til DM for islandske heste i Herning både for seniorer og juniorer. Resultatet fra dagens ridt blev for seniorerne:   01: 206 Søren Madsen [S] - Hárekur frá Hákoti 7,69"" 1. H 7,72 2. H 7,69 02: 161 Guðlaug Marín Guðnadóttir Gudnadottir [S] - Toppur fra Skardi 1 7,70"" 1. H 7,70 2.",0,5.0,14.4,8.639444426582072,14.75,5.7608593109014565,0.2,4.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Instruktionsporno kan variere meget i indhold og temaer. Nogle videoer er rettet mod mænd, der ønsker at blive guidet gennem onani eller seksuelle teknikker. Disse videoer kan være informative og hjælpsomme for dem, der ønsker at udforske deres egen seksualitet eller forbedre deres færdigheder.",1,3.0,16.333333333333332,5.436502143433363,6.5,2.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nogle af pletterne er store, og nogle er små, og de er blå og grønne. Der kommer flere og flere pletter, og jeg er selvfølgelig bekymret. Det generer mig meget i hverdagen - for eksempel når jeg læser, ser tv, skriver med mere.",0,3.0,17.0,2.943920288775949,6.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Det er med stor sorg, at jeg i dag må informere jer om en tragisk trafikulykke, der fandt sted i Valby i går nat. En ung mand på bare 20 år mistede livet, og en anden mand på 22 år blev hårdt kvæstet og er nu indlagt på Rigshospitalet. Ulykken skete i krydset mellem Vigerslev Allé og Ramsingvej, hvor en bil kom i slinger og kolliderede med et træ. Politiet er i gang med at undersøge ulykken nærmere, men det ser ud til, at en alt for høj hastighed kan have været en afgørende faktor.",1,4.0,26.25,2.5860201081971503,4.0,2.943920288775949,0.75,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Klinikkens læger kan på skift træffes telefonisk i lægerne kl. Telefonkonsultationer bedes anvendt ved akut opstået sygdom samt ved anmodning bryggen hjemmebesøg. Ved ankomst bedes du registrere dig ved vores ankomstterminal, inden du tager plads i venteværelset. Du skal altid medbringe dit sygesikringskort",0,4.0,11.75,3.960744879438715,5.666666666666667,3.8586123009300755,0.25,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
"Ejendommen er beliggende i dejligt og helt specielt sommerhusområde med store grunde, som ikke må udstykkes yderligere. Huset er over de sidste år blevet totalt renoveret; både køkken, badværelse, maling, kæmpe træterrasse som forbinder hus med vaskehus og anneks og meget mere som skal opleves. Huset ligger med udsigt over landskab og i kort afstand til Gillelejes hyggelige havne- og handelsliv. Her kan der shoppes og nydes en dejlig middag på en af byens gode spisesteder",0,4.0,21.0,7.0710678118654755,10.666666666666666,6.182412330330469,0.75,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Rideforbundet kan nu byde velkommen til flere nye medlemmer i deres udvalg. Udvalgsmedlemmerne er blevet udvalgt på baggrund af deres faglige kompetencer og erfaring inden for hestesporten. De nye udvalgsmedlemmer får en vigtig rolle i Rideforbundet, hvor de kommer til at arbejde med forskellige områder, der bidrager til udviklingen af hestesporten i Danmark.",1,3.0,19.333333333333332,6.944222218666553,8.0,5.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Det glæder mig at byde jer velkommen til min side. Jeg vil gerne bruge denne lejlighed til at dele lidt om mig selv og min passion for TV-produktioner, udtalelser og meget mere.",1,2.0,17.5,6.5,13.0,0.0,1.0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
" Er du træt af synlige porer og en glinsende hud? Så er dette pudder fra Maybelline lige noget for dig! Med sin mat finish og evne til at skjule porer i hele 16 timer, kan du opnå en fejlfri og naturlig hudtone.",1,3.0,15.333333333333334,6.128258770283411,6.5,6.5,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
" Det svenske fodboldforbund har netop ansat Louise Nathorst som ny assistenttræner for det svenske kvindelandshold. Nathorst, der tidligere har spillet på landsholdet og har en solid erfaring som træner, ser frem til at bidrage til holdets succes. Nathorst kommer til jobbet med en imponerende fodboldkarriere bag sig. Som spiller repræsenterede hun Sverige ved flere store internationale turneringer, herunder EM og VM. Efter sin spillerkarriere har hun arbejdet med coaching og har også været assistenttræner for flere klubhold.",1,5.0,17.0,4.516635916254486,7.25,4.815340071064556,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Som politiker er det min pligt at tage fat om de udfordringer, vores samfund står overfor. Vi kan ikke tillade os at blive distraheret af personlige sorg og tab.",1,2.0,16.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tidligere udkom næsten alle racerspil til pc, da der ikke var så meget andet, men efter at Playstation og Xbox er kommet, er udgivelsen af racerspil til pc faldet drastisk. Men nu forsøger SimBin sig igen med et racerspil til computeren ... og det skal de ikke fortryde.",0,2.0,26.5,7.5,15.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Vores ydelser inkluderer rengøring af butikker og trappeopgange. Vi har ekspertise inden for at levere professionel rengøring til forskellige erhvervsmiljøer og sørger for, at dine lokaler altid er rene og præsentable.",1,2.0,17.0,8.0,16.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Når det kommer til belysning, er der mange faktorer at overveje. Blandt disse er farven på lyset og kvaliteten af pærerne. For dem, der ønsker at skabe en visuel stemning eller henvise til bestemte farver, er valget mellem hvid/rød eller hvid/grøn belysning en vigtig beslutning.",1,3.0,17.0,7.118052168020874,9.0,7.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Fra start til slut viste FC Nordsjælland deres dominans på banen. Deres offensive arsenal blev foldet ud med en imponerende præcision og effektivitet, hvilket gjorde det næsten umuligt for AC Horsens at forsvare sig. FCN-spillerne angreb i en formidabel harmoni og skabte en konstant strøm af farlige chancer. Denne sejr var ikke kun et resultat af individuelle præstationer, men også et eksempel på holdets evne til at arbejde sammen som en enhed.",1,4.0,19.5,6.103277807866851,11.333333333333334,1.247219128924647,1.0,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Automationsboost-projektet har til formål at hjælpe små og mellemstore virksomheder med at implementere automationsløsninger, der kan øge produktiviteten og effektiviteten samt reducere omkostningerne. Projektet fokuserer på at udvikle og implementere intelligente robotløsninger, der kan effektivisere arbejdsprocesser, forbedre kvaliteten og øge fleksibiliteten. Pehama Productions, Dansani og Mads Clausen Instituttet på Syddansk Universitet samarbejder om at udvikle og teste nye automatiseringsløsninger til industrien. Pehama Productions er en dansk innovationsvirksomhed, der specialiserer sig i robotteknologi, Dansani er en producent af badeværelsesmøbler, og Mads Clausen Instituttet er en forskningsinstitution inden for automation og robotteknologi.",1,4.0,25.25,4.710360920354193,5.333333333333333,4.189935029992179,1.0,4.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
" Naturbeskyttelsesloven fastsætter regler for adgangen til naturen og beskyttelse af naturen og dens ressourcer. I denne sammenhæng kan kommunalbestyrelsen fungere som myndighed og træffe afgørelser om, hvem der har adgang til private og kommunale arealer.",1,2.0,19.0,4.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Nogle af deltagerne var erfarne skiløbere, der kom for at vedligeholde deres teknik og styrke. Andre var nybegyndere, der ønskede at prøve skigang for første gang. Uanset niveau gik alle deltagerne hjem med en følelse af, at de havde gjort noget godt for deres krop og forberedt sig til den kommende skisæson. For dem, der er ivrige efter at komme på ski, kan skigang være den ideelle træningsform. Ved at bruge skistave og de bevægelser, der minder om skiløb, får du trænet de samme muskler og bevægelsesmønstre, som du vil bruge på skiløjperne. Det betyder, at du kan forbedre din teknik, styrke og udholdenhed, inden du tager på ski. Men det er ikke kun i forhold til fysisk træning, at skigang kan være gavnligt.",1,7.0,20.428571428571427,5.499536158548616,8.333333333333334,3.9860869143671325,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Æterisk duftolie. Jeg har flere forskellige fra ""Urtegården"". Her brugte jeg Bergamotte duft.",0,3.0,6.0,2.449489742783178,4.5,1.5,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Det var min anden gang her på dette Ibis Hagneau. Værelserne er lidt gammelt og har brug for at være udhvilet. Hvorom alting er, dette er et dejligt Ibis og fantastisk personale. Jeg havde problemer med min klimaanlæg, der ikke virkede og de gør alt...for at løse problemet",0,4.0,13.75,3.112474899497183,2.6666666666666665,2.3570226039551585,1.0,1.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Påsken banker på og der skal pyntes op med lækre DIY påskeæg. Det rå og naturlige er meget in og er brugt på alle måder i indretningen i dag.,0,2.0,15.5,2.5,5.0,0.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"  Det blev igen en hingst fra Gestüt Sprehe, der tog fløjpladsen i Zweibrücken i år. Denne gang gik fløjen til kat. nr. 10, en sort hingst efter Swarovski/Lauries Crusador xx/World Cup     Der blev fremstillet i alt 12 dressurbetonede hingste, hvoraf 6 blev kåret. Udover fløjhingsten blev også en Fürstenball/Epikur-søn udnævnt til Præmiehingst. Don Shufro fik ligeledes endnu en kåret søn, nemlig kat. nr.",0,7.0,10.571428571428571,7.403804868485679,10.5,6.422616289332565,0.5714285714285714,2.4285714285714284,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Jeg vil gerne tale om noget, som mange af os måske har stået overfor - at bestille nye vinduer. Det kan være en ret forvirrende proces, så jeg håber, at jeg kan give jer lidt vejledning. Først og fremmest er det vigtigt at huske, at selvom du måske bestiller nye vinduer, skal du ikke fjerne de gamle vinduer, før du er klar til at fuldføre jobbet. Det kan virke fristende at få dem ud af vejen, men det kan ende med at skabe mere besvær for dig selv. Når du er klar til at gå i gang, er det en god idé at vælge en pre-hung vindue.",1,5.0,24.0,5.176871642217914,7.0,5.244044240850758,1.0,1.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0
Gruppesex Historier der handler om personer har sex i store og små grupper. Sexnoveller hvor enten en kvinde eller mand tilfredsstiller sig selv.,0,2.0,12.5,1.5,3.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" Men lad os se nærmere på det. Først og fremmest vil jeg gerne understrege, at jeg ikke personligt har nogen interesse i eller viden om dette emne. Jeg betragter det som en privat sag, og jeg vil være forsigtig med at udtale mig for meget om det. Jeg er dog klar over, at mange mennesker søger efter sådanne sider, og at de er en del af vores moderne digitale verden. Jeg vil opfordre alle til at være forsigtige og sikre, at de besøger troværdige og lovlige sider, der overholder alle gældende love og regler.",1,5.0,21.0,6.81175454637056,4.75,5.539629951540085,1.0,1.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0
" Først og fremmest er det vigtigt at vælge den rigtige kalvesteg. Et godt råd er at gå til din lokale slagter, hvor du kan være sikker på at få den bedste kvalitet.",1,2.0,17.5,5.5,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
"Tak for din opdatering. Jeg har tænkt på Jer. Havde egentlig skrevet en kommentar til det første indlæg men den forsvandt. Det, at du tog et billede med, gør mig så glad. Til mine møder i faglig regi, (jeg er socialpædagog) har jeg altid et billede med af det barn, vi taler om. Anstændigvis så bør sagsbehandlere osv altså se barnet eller i det mindste et billede af barnet. Ønsker dig og din familie en glædelig jul.",0,7.0,12.857142857142858,6.7066826253174305,6.333333333333333,4.068851871911234,1.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gennem Ryanair rabatkoder i 2018. Ryanair kampagnekode at hjælpe dig med at skaffe et maksimalt antal rabatter eller gratis produkt leverancer.,0,2.0,11.5,5.5,11.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Det kan skyldes, at produktet er udgået og derfor ikke længere kan købes. Adobe Acrobat Professional (v. 6",0,2.0,10.5,4.5,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Møller, Richard 6 jul. 1884 Sankt Nicolaj kirke, Vejle, Nørvang herred, Vejle amt I6723",0,2.0,9.5,3.5,7.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" I dag vil jeg gerne tale om et emne, der er relevant for vores samfund og vores værdier. Jeg ved, at der er mange udfordringer og problemer, der optager os som samfund, men jeg mener, at det er vigtigt at skabe en bevidsthed om et specifikt problem, der kan påvirke vores samfund negativt.",1,2.0,30.5,10.5,21.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
" Det er stadig uklart, hvordan vådesskuddet fandt vej til folden, men politiet arbejder på at finde ud af, om det var et bevidst forsøg på at skade hesten eller om der er tale om en tragisk ulykke. Lokale dyrlæger blev tilkaldt øjeblikkeligt, men desværre var hestens tilstand så alvorlig, at det bedste for den var at blive aflivet. Ejer af hesten har udtalt sig om den tragiske hændelse og udtrykt dyb sorg over tabet af sin elskede hest.",1,3.0,28.666666666666668,8.806563209081938,10.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Holly blazer i grå med tern fra mærket: Co'Couture. Elegant blazer med unikke grå bundfarve, og røde kontrast striber der udgør ternerne.",0,2.0,13.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Danmark er rammen for den 10. internationale ISES hestekonference i dagene 7-9. august 2014. Der er sammensat et spændende program om stress hos heste, indlæring og træning, hvor et hav af internationale eksperter vil deltage og fremlægge deres seneste forskning. Heste-Nettet rapporterer direkte fra konferencen. Jylland trækker udenlandske eksperter til Danmark, der selv er langt fremme i forskningen indenfor bl.a. adfærdsområdet, er vært for den 10. internationale ISES konference, der afholdes i Jylland i dagene fra den 7-9. august 2014. Vingsted Centeret, i Bredsten mellem Vejle og Billund, danner rammen for konferencen, der vil trække eksperter ind fra hele verden. I tre dage vil eksperterne fremlægge og drøfte de seneste forskningsresultater under emnerne, stresspåvirkninger af heste, indlæring og træning.",0,7.0,19.428571428571427,6.945854732081839,9.5,7.58836829188814,0.42857142857142855,3.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
